종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"112040","위메이드","29369","146112","116743","3177968100","15809442700","12631474600"
"247540","에코프로비엠","31516","54476","22960","11714782200","20298830800","8584048600"
"293490","카카오게임즈","54902","143232","88330","3997480700","10443459100","6445978400"
"036930","주성엔지니어링","168468","303079","134611","4289882000","7823328300","3533446300"
"051370","인터플렉스","24605","169286","144681","479458600","3344791700","2865333100"
"095660","네오위즈","4969","108315","103346","119507350","2654854950","2535347600"
"077360","덕산하이메탈","20112","164239","144127","345852350","2868060350","2522208000"
"063080","컴투스홀딩스","2888","14783","11895","383817000","1983528900","1599711900"
"122870","와이지엔터테인먼트","69471","90039","20568","4532504300","5869868000","1337363700"
"200670","휴메딕스","2","49885","49883","44300","1086872800","1086828500"
"054210","이랜텍","11818","74271","62453","179927750","1141719750","961792000"
"140860","파크시스템스","4956","11836","6880","587441500","1411928700","824487200"
"067160","아프리카TV","7188","12880","5692","985870700","1774248900","788378200"
"053800","안랩","8171","18989","10818","525831700","1230662500","704830800"
"058630","엠게임","4034","77904","73870","37538420","739480980","701942560"
"033500","동성화인텍","628","63816","63188","6925450","703561200","696635750"
"200130","콜마비앤에이치","14460","33587","19127","503619300","1187074500","683455200"
"067000","조이시티","244921","317379","72458","2232294970","2902010160","669715190"
"054780","키이스트","2292","53770","51478","28818050","674595150","645777100"
"035900","JYP Ent.","98135","110340","12205","4859478000","5466024350","606546350"
"092070","디엔에프","0","31159","31159","0","585307700","585307700"
"041510","에스엠","93391","100618","7227","6906548900","7455529000","548980100"
"241840","에이스토리","2522","20461","17939","75605650","612770950","537165300"
"160550","NEW","7279","55212","47933","76657200","590018150","513360950"
"046390","삼화네트웍스","24033","139843","115810","106547750","615889155","509341405"
"019210","와이지-원","4099","54925","50826","39724270","530614440","490890170"
"051500","CJ프레시웨이","3268","16098","12830","124031650","611858600","487826950"
"243070","휴온스","6381","15350","8969","295566300","721514400","425948100"
"215200","메가스터디교육","14555","19465","4910","1208377700","1620880000","412502300"
"149980","하이로닉","7500","45785","38285","79575000","474130350","394555350"
"041830","인바디","6228","20459","14231","153308100","507405850","354097750"
"352480","씨앤씨인터내셔널","842","15992","15150","19617700","373047550","353429850"
"287410","제이시스메디칼","58382","103977","45595","452207440","804474900","352267460"
"039840","디오","2151","12933","10782","70268450","420756900","350488450"
"141080","레고켐바이오","19390","26346","6956","828242300","1145616350","317374050"
"317240","TS트릴리온","2088","239670","237582","2714400","312688055","309973655"
"033290","코웰패션","41418","75261","33843","324501020","592721500","268220480"
"246710","티앤알바이오팹","4734","12030","7296","169813900","428246400","258432500"
"101730","위메이드맥스","3785","12620","8835","105353600","361614450","256260850"
"177350","베셀","7786","59054","51268","37831645","289880735","252049090"
"131390","원익피앤이","1690","10402","8712","46764650","288518550","241753900"
"078350","한양디지텍","342","16266","15924","5049350","243133650","238084300"
"091120","이엠텍","2499","8397","5898","96726600","330816950","234090350"
"121600","나노신소재","0","4226","4226","0","228922500","228922500"
"126700","하이비젼시스템","1763","12183","10420","35274400","244537200","209262800"
"067990","도이치모터스","17963","42659","24696","148950900","352060310","203109410"
"031980","피에스케이홀딩스","8","14070","14062","115200","202250350","202135150"
"042420","네오위즈홀딩스","7245","10882","3637","393457600","591966200","198508600"
"067310","하나마이크론","18848","29358","10510","350626200","548745950","198119750"
"081150","티플랙스","10000","50388","40388","49438185","246951480","197513295"
"270660","에브리봇","1099","5683","4584","45650400","239482500","193832100"
"100090","삼강엠앤티","20893","31212","10319","377941550","568573800","190632250"
"089030","테크윙","165","10061","9896","3081600","187393000","184311400"
"376980","원티드랩","4815","10129","5314","153468800","323909600","170440800"
"122990","와이솔","25","15776","15751","267500","168417800","168150300"
"031330","에스에이엠티","41","40596","40555","168510","165640955","165472445"
"230240","에치에프알","6436","12052","5616","192765750","357803700","165037950"
"049960","쎌바이오텍","0","10000","10000","0","164740000","164740000"
"063170","서울옥션","42","7671","7629","893300","163932050","163038750"
"039340","한국경제TV","0","23427","23427","0","156653310","156653310"
"106240","파인테크닉스","40912","52657","11745","526694450","683318150","156623700"
"092300","현우산업","0","27617","27617","0","155878900","155878900"
"251970","펌텍코리아","17","8789","8772","300050","154144500","153844450"
"143240","사람인에이치알","3","3864","3861","118200","152538200","152420000"
"093320","케이아이엔엑스","435","3033","2598","25445200","177077100","151631900"
"085910","네오티스","809","27008","26199","4486910","154855740","150368830"
"108490","로보티즈","1551","7253","5702","40451200","189860000","149408800"
"086390","유니테스트","0","5188","5188","0","136268800","136268800"
"099220","SDN","0","69604","69604","0","134911305","134911305"
"214450","파마리서치","6973","8366","1393","603404800","731983700","128578900"
"267320","나인테크","0","38426","38426","0","126375795","126375795"
"121800","비덴트","5","7827","7822","80750","124973150","124892400"
"042520","한스바이오메드","0","10002","10002","0","124151800","124151800"
"382480","지아이텍","0","5869","5869","0","114730400","114730400"
"361390","제노코","186","4531","4345","4856950","118878000","114021050"
"099190","아이센스","4","4080","4076","110600","112397450","112286850"
"289220","자이언트스텝","13688","16146","2458","601057050","712451950","111394900"
"406760","하나금융21호스팩","22275","72768","50493","46626685","152043250","105416565"
"237690","에스티팜","9250","10182","932","907562500","1010040200","102477700"
"950180","SNK","0","2768","2768","0","102065800","102065800"
"114840","아이패밀리에스씨","4698","8706","4008","115796600","213190050","97393450"
"032820","우리기술","10178","55517","45339","22897830","119413895","96516065"
"079370","제우스","4250","8043","3793","108337500","204488550","96151050"
"382800","지앤비에스엔지니어링","0","5020","5020","0","96140000","96140000"
"189860","서전기전","2492","11991","9499","23288930","116283510","92994580"
"290740","액트로","0","11000","11000","0","90851310","90851310"
"353810","이지바이오","10534","27923","17389","52307550","142477415","90169865"
"151860","KG ETS","11","6489","6478","147400","85423350","85275950"
