종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"222800","심텍","175704","425774","250070","8037885850","19474221900","11436336050"
"028300","HLB","310154","504838","194684","12906307550","20802065500","7895757950"
"112040","위메이드","56305","131801","75496","4466110000","10426737200","5960627200"
"293490","카카오게임즈","62688","139604","76916","3832047700","8527790100","4695742400"
"121600","나노신소재","42161","88646","46485","3785996000","7947515900","4161519900"
"090460","비에이치","78744","209180","130436","2128924650","5661496250","3532571600"
"067630","HLB생명과학","339518","591968","252450","4755452800","8258360300","3502907500"
"263750","펄어비스","72710","121834","49124","4445784900","7447762800","3001977900"
"041510","에스엠","72911","116104","43193","4855496500","7652479200","2796982700"
"137400","피엔티","24125","63876","39751","1496977100","3960950800","2463973700"
"074600","원익QnC","22148","97517","75369","723546350","3182740350","2459194000"
"035900","JYP Ent.","53149","95177","42028","2955954600","5296216200","2340261600"
"091990","셀트리온헬스케어","106532","140417","33885","6430312200","8461522000","2031209800"
"096530","씨젠","72800","118197","45397","3070399100","4995853400","1925454300"
"237690","에스티팜","7823","23969","16146","787368000","2406527800","1619159800"
"053800","안랩","24818","39235","14417","2482512300","3965936500","1483424200"
"049070","인탑스","18850","57091","38241","708947100","2149955100","1441008000"
"085370","루트로닉","51884","119015","67131","1080988750","2477060700","1396071950"
"121800","비덴트","207788","322364","114576","2318007400","3576074300","1258066900"
"034230","파라다이스","64630","131887","67257","1071961250","2189419400","1117458150"
"024740","한일단조","1179546","1425370","245824","4454988705","5413132005","958143300"
"290670","대보마그네틱","7139","22211","15072","375144200","1153106800","777962600"
"053050","지에스이","1556404","1683317","126913","10492391570","11262934520","770542950"
"078340","컴투스","10298","18757","8459","895978100","1631899700","735921600"
"272290","이녹스첨단소재","24684","41434","16750","1078758650","1800558650","721800000"
"046890","서울반도체","27538","81134","53596","347764150","1024275400","676511250"
"182400","엔케이맥스","45224","78232","33008","902289450","1563021950","660732500"
"039440","에스티아이","75806","104415","28609","1544673250","2174589150","629915900"
"218150","미래생명자원","106359","180365","74006","883367680","1506681040","623313360"
"053260","금강철강","197184","260595","63411","1924523570","2546636500","622112930"
"179290","엠아이텍","141256","198241","56985","1523737950","2131802450","608064500"
"141080","레고켐바이오","7844","22944","15100","316876700","921686450","604809750"
"214450","파마리서치","17240","25029","7789","1349317600","1950549000","601231400"
