종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"112040","위메이드","150364","350732","200368","10336855300","24138800000","13801944700"
"293490","카카오게임즈","138174","219450","81276","7743893900","12291199200","4547305300"
"215000","골프존","9559","31661","22102","1713476800","5677555600","3964078800"
"086520","에코프로","48264","88960","40696","4014195400","7381569800","3367374400"
"053800","안랩","58939","92053","33114","6219219600","9581630300","3362410700"
"036930","주성엔지니어링","251703","408362","156659","5266852900","8509845750","3242992850"
"005290","동진쎄미켐","184999","264841","79842","7403150600","10513332000","3110181400"
"225570","넥슨게임즈","84005","244291","160286","1647664300","4742127300","3094463000"
"078340","컴투스","30890","63134","32244","2660222200","5482318600","2822096400"
"108320","LX세미콘","74283","95659","21376","9229040500","11837518800","2608478300"
"299900","위지윅스튜디오","50502","137511","87009","1444963400","3957573450","2512610050"
"141080","레고켐바이오","57871","129644","71773","2045510350","4534701350","2489191000"
"137400","피엔티","39569","96045","56476","1745595000","4231048600","2485453600"
"131290","티에스이","24152","56349","32197","1839387000","4280786400","2441399400"
"206560","덱스터","45635","197223","151588","708950150","3069033650","2360083500"
"122870","와이지엔터테인먼트","63225","103440","40215","3429299300","5645937800","2216638500"
"074600","원익QnC","112710","177698","64988","3613315500","5687217150","2073901650"
"256840","한국비엔씨","401247","648751","247504","3466523410","5506932350","2040408940"
"121800","비덴트","344763","506112","161349","4401015650","6373408900","1972393250"
"194480","데브시스터즈","40990","78513","37523","2129560900","4070205950","1940645050"
"025900","동화기업","19367","45294","25927","1432596200","3328092300","1895496100"
"064550","바이오니아","49454","116671","67217","1367188250","3243571850","1876383600"
"213420","덕산네오룩스","41279","84698","43419","1695407700","3512944100","1817536400"
"064260","다날","321212","522189","200977","2798725630","4519847440","1721121810"
"053270","구영테크","3959054","4380600","421546","17224016360","18862195560","1638179200"
"101730","위메이드맥스","35963","159023","123060","483159700","2109227450","1626067750"
"064760","티씨케이","18333","29987","11654","2584005500","4209169400","1625163900"
"078600","대주전자재료","39640","60432","20792","3121985900","4731519400","1609533500"
"053050","지에스이","464372","695394","231022","3003450640","4476932710","1473482070"
"067990","도이치모터스","33192","173256","140064","348222150","1810197200","1461975050"
"063170","서울옥션","41161","103237","62076","937597950","2340352300","1402754350"
"032500","케이엠더블유","36142","80300","44158","1147652400","2538788300","1391135900"
"189860","서전기전","733088","847443","114355","9084832150","10451376000","1366543850"
"054210","이랜텍","110168","175340","65172","2243307200","3527525500","1284218300"
"036810","에프에스티","5375","65775","60400","106974550","1299286500","1192311950"
"205470","휴마시스","105366","207468","102102","1246302550","2429486950","1183184400"
"104200","NHN벅스","39768","139563","99795","444688800","1557391700","1112702900"
"063080","컴투스홀딩스","41374","56051","14677","3111474500","4177735000","1066260500"
"068240","다원시스","22311","58308","35997","661446000","1714216650","1052770650"
"024740","한일단조","639269","935323","296054","2258200475","3306569135","1048368660"
"200130","콜마비앤에이치","14399","47865","33466","435755200","1448063750","1012308550"
"101490","에스앤에스텍","12622","52552","39930","319822750","1327654700","1007831950"
"214150","클래시스","134387","191159","56772","2473945650","3460868200","986922550"
"036010","아비코전자","22716","105944","83228","267026650","1247751200","980724550"
"013810","스페코","544309","672599","128290","4298605910","5274185750","975579840"
"100090","삼강엠앤티","48128","98045","49917","944486000","1904248500","959762500"
"065440","이루온","2106029","2466838","360809","6430620815","7367814050","937193235"
"051370","인터플렉스","29772","91415","61643","457660450","1379616850","921956400"
"243840","신흥에스이씨","8388","23611","15223","493615000","1395291800","901676800"
"182360","큐브엔터","47962","109760","61798","702570300","1597457900","894887600"
"102710","이엔에프테크놀로지","17632","43844","26212","605372100","1490511400","885139300"
"060230","소니드","1060494","1833609","773115","1195461590","2069968365","874506775"
"095660","네오위즈","35496","80891","45395","688733650","1563047500","874313850"
"053030","바이넥스","39876","101911","62035","554929350","1413749350","858820000"
"192410","THQ","289666","487426","197760","1402873150","2259796555","856923405"
"048410","현대바이오","98715","127138","28423","2859463550","3710842000","851378450"
"258830","세종메디칼","48222","278245","230023","177649010","1023887180","846238170"
"067310","하나마이크론","72300","121154","48854","1256318000","2084832850","828514850"
"048530","인트론바이오","89545","142870","53325","1401361700","2226462850","825101150"
"274090","켄코아에어로스페이스","137385","190647","53262","2188423250","2998364400","809941150"
"024880","케이피에프","51132","190998","139866","292226160","1090814560","798588400"
"253450","스튜디오드래곤","21788","31571","9783","1757601700","2546928100","789326400"
"276040","스코넥","12608","71972","59364","164788600","948124250","783335650"
"094480","갤럭시아머니트리","38095","136034","97939","301081640","1069624940","768543300"
"060560","홈센타홀딩스","2431565","2911917","480352","4037375065","4804301395","766926330"
"145020","휴젤","23351","30005","6654","2673699400","3433543100","759843700"
"140670","알에스오토메이션","38994","88477","49483","599772750","1359330400","759557650"
"356860","티엘비","10013","29406","19393","391113050","1136158300","745045250"
"348370","엔켐","23885","33595","9710","1845600100","2582685900","737085800"
"182400","엔케이맥스","69810","108038","38228","1319085700","2044182250","725096550"
"240810","원익IPS","60845","79918","19073","2309941950","3024046400","714104450"
"018310","삼목에스폼","26230","56930","30700","619360450","1330293550","710933100"
"065350","신성델타테크","20922","78206","57284","255238950","959010150","703771200"
"042420","네오위즈홀딩스","20248","40597","20349","695802400","1395499550","699697150"
"214370","케어젠","15961","22893","6932","1640134500","2316854300","676719800"
"067000","조이시티","195739","307206","111467","1244134900","1899965760","655830860"
"382840","원준","2689","8990","6301","269635000","901872700","632237700"
"124560","태웅로직스","32055","98987","66932","297200110","926531290","629331180"
