종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"096530","씨젠","172769","445603","272834","6737969100","17340652900","10602683800"
"035900","JYP Ent.","123591","282661","159070","7112045100","16300111400","9188066300"
"053800","안랩","148301","228276","79975","16235803400","24856143700","8620340300"
"323990","박셀바이오","686656","810301","123645","33862620350","39489833750","5627213400"
"278650","노터스","289018","353020","64002","16334013350","20249805150","3915791800"
"131290","티에스이","82185","119054","36869","6475859600","9365948600","2890089000"
"032500","케이엠더블유","21511","106604","85093","704596750","3492392700","2787795950"
"222080","씨아이에스","309872","509367","199495","4326545350","7077466750","2750921400"
"240810","원익IPS","91534","159332","67798","3628191000","6294811400","2666620400"
"356860","티엘비","53519","113614","60095","2334107200","4971871150","2637763950"
"078340","컴투스","22258","49282","27024","1957803700","4306876000","2349072300"
"298380","에이비엘바이오","164535","268969","104434","3514506400","5768009150","2253502750"
"007390","네이처셀","54110","169193","115083","925699100","2902043650","1976344550"
"290650","엘앤씨바이오","51896","99981","48085","2094325800","4048764950","1954439150"
"112040","위메이드","125270","152300","27030","8697990000","10537595600","1839605600"
"131970","테스나","32197","68034","35837","1436371500","3047341100","1610969600"
"064760","티씨케이","25043","36122","11079","3665317000","5272612700","1607295700"
"141080","레고켐바이오","58811","102474","43663","2106658300","3711999150","1605340850"
"078600","대주전자재료","26414","45748","19334","2143522000","3709479200","1565957200"
"235980","메드팩토","14404","69666","55262","402765150","1967269400","1564504250"
"151860","KG ETS","292476","389943","97467","4496212400","6000393200","1504180800"
"028300","HLB","237935","283516","45581","7039789600","8542191850","1502402250"
"066970","엘앤에프","107053","113844","6791","23636564500","25123351800","1486787300"
"068760","셀트리온제약","17645","33470","15825","1480313000","2802207500","1321894500"
"067310","하나마이크론","41535","115112","73577","747086900","2067144600","1320057700"
"206650","유바이오로직스","33373","103229","69856","544436550","1688953950","1144517400"
"281740","레이크머티리얼즈","238740","474281","235541","1157900705","2291828365","1133927660"
"182400","엔케이맥스","48779","100274","51495","1014265000","2050773550","1036508550"
"288620","에스퓨얼셀","58232","93990","35758","1685496400","2720076600","1034580200"
"064260","다날","132608","244888","112280","1171834240","2173151640","1001317400"
"230360","에코마케팅","58014","113717","55703","1034284150","1977654950","943370800"
"035760","CJ ENM","12546","20451","7905","1488255800","2430887100","942631300"
"311390","네오크레마","18374","71072","52698","324738800","1249053250","924314450"
"204630","스튜디오산타클로스","75683","153286","77603","869954650","1781254150","911299500"
"195940","HK이노엔","12155","35612","23457","460140100","1353406400","893266300"
"306620","네온테크","273022","472778","199756","1208766840","2090276560","881509720"
"039440","에스티아이","29246","72474","43228","583717200","1450778000","867060800"
"218410","RFHIC","38346","66373","28027","1148415750","1991033850","842618100"
"091990","셀트리온헬스케어","139462","152633","13171","8435081800","9214984500","779902700"
"214150","클래시스","305851","355671","49820","5753226700","6521699300","768472600"
"183490","엔지켐생명과학","18962","56751","37789","382459750","1145564950","763105200"
"306040","에스제이그룹","21923","50180","28257","566420650","1299173800","732753150"
"048530","인트론바이오","68962","115009","46047","1118260800","1844402650","726141850"
"064550","바이오니아","46913","71116","24203","1326270800","2025173200","698902400"
"034230","파라다이스","111243","156074","44831","1686288700","2372415550","686126850"
"160550","NEW","30811","115731","84920","253695340","939818410","686123070"
"348370","엔켐","12385","20674","8289","995926200","1662609700","666683500"
"299900","위지윅스튜디오","48910","72652","23742","1382413450","2031645750","649232300"
"299660","셀리드","10100","37409","27309","224811450","831962000","607150550"
"036540","SFA반도체","71557","161093","89536","448923260","1009130090","560206830"
"060720","KH바텍","17744","46667","28923","340467350","895937600","555470250"
"121600","나노신소재","26818","35064","8246","1813696800","2368891100","555194300"
"287410","제이시스메디칼","633662","699441","65779","5217045870","5770985540","553939670"
"079370","제우스","10498","32149","21651","271382700","821322300","549939600"
"050890","쏠리드","69673","149727","80054","473377790","1019928770","546550980"
"140410","메지온","75301","105380","30079","1367018800","1908031800","541013000"
"014200","광림","3658337","3854853","196516","11288700620","11828937285","540236665"
"033640","네패스","14423","32559","18136","425652050","959896600","534244550"
"095700","제넥신","31342","46865","15523","1082933750","1615728050","532794300"
"035810","이지홀딩스","160289","274676","114387","735317620","1257786545","522468925"
"101490","에스앤에스텍","14798","34468","19670","383529650","895450400","511920750"
"097870","효성오앤비","28874","70873","41999","345328100","850038050","504709950"
"083650","비에이치아이","44523","142699","98176","226946950","715589695","488642745"
"104830","원익머트리얼즈","36492","49066","12574","1442259550","1923400900","481141350"
"106240","파인테크닉스","25169","65079","39910","305265000","782330100","477065100"
"084650","랩지노믹스","49426","115379","65953","352312220","828024530","475712310"
"260930","씨티케이","352907","407064","54157","4037883840","4512575050","474691210"
"131370","알서포트","48259","138758","90499","247831795","711664595","463832800"
"040610","SG&G","611358","792876","181518","1750943675","2207257340","456313665"
"086900","메디톡스","4314","7760","3446","539099400","969603800","430504400"
"950130","엑세스바이오","24452","50289","25837","412380350","839020900","426640550"
"124560","태웅로직스","443049","498451","55402","4786311930","5208061860","421749930"
"082270","젬백스","12990","42566","29576","186173750","607359000","421185250"
"039200","오스코텍","29324","45821","16497","731983300","1143940250","411956950"
"003100","선광","2603","8245","5642","188161100","596244800","408083700"
"088800","에이스테크","23126","60558","37432","250788550","655567400","404778850"
"030530","원익홀딩스","65738","151661","85923","303080195","701823480","398743285"
"000440","중앙에너비스","19193","31438","12245","594234450","978580500","384346050"
"298540","더네이쳐홀딩스","23361","34719","11358","773641950","1155934500","382292550"
"102120","어보브반도체","9979","36881","26902","133310300","496092250","362781950"
"383310","에코프로에이치엔","18146","26253","8107","806183850","1168747750","362563900"
"192410","THQ","185863","264865","79002","884026050","1242751445","358725395"
"183300","코미코","35927","41961","6034","2202343500","2552250300","349906800"
"950220","네오이뮨텍","56993","112523","55530","359092730","708084250","348991520"
"289220","자이언트스텝","20392","34140","13748","523344500","871441250","348096750"
"294090","이오플로우","7753","24181","16428","163703550","511086550","347383000"
"067990","도이치모터스","67984","102057","34073","709702200","1056388950","346686750"
"900340","윙입푸드","375351","597660","222309","600322695","946461800","346139105"
"053030","바이넥스","54421","76965","22544","787952350","1108811850","320859500"
"041510","에스엠","91042","96246","5204","5629252200","5942605600","313353400"
"293780","압타바이오","39371","57801","18430","679191900","990657700","311465800"
"052900","KMH하이텍","113026","296253","183227","190478935","500414255","309935320"
"285490","노바텍","9039","16922","7883","343709500","651579600","307870100"
"278280","천보","27089","28236","1147","7188553200","7489750500","301197300"
"377030","맥스트","32311","52496","20185","494593850","790883750","296289900"
"048260","오스템임플란트","26555","29417","2862","2685970700","2973419300","287448600"
"013310","아진산업","577598","662222","84624","1862666340","2134190265","271523925"
"096040","이트론","1134689","2147196","1012507","309299585","572648638","263349053"
"056190","에스에프에이","18142","25001","6859","704901250","967898150","262996900"
"119850","지엔씨에너지","298658","349060","50402","1557420960","1816515780","259094820"
"073490","이노와이어리스","4069","10558","6489","160409250","416771000","256361750"
"330860","네패스아크","2680","8573","5893","112969750","362148650","249178900"
"255220","SG","112613","242859","130246","215285200","462129760","246844560"
"174880","장원테크","66588","206548","139960","122095315","368517060","246421745"
"232680","라온테크","14385","27836","13451","260470200","505570000","245099800"
"189300","인텔리안테크","9522","12442","2920","756886900","990896000","234009100"
"045390","대아티아이","67270","124456","57186","273490585","504453315","230962730"
"143160","아이디스","5011","13936","8925","131366950","362264400","230897450"
"047920","HLB제약","53540","81951","28411","491638270","719020710","227382440"
"050760","에스폴리텍","168635","220420","51785","845415050","1071173190","225758140"
"085660","차바이오텍","27777","40716","12939","476743450","696635850","219892400"
"206560","덱스터","44129","57917","13788","686483900","901763000","215279100"
"290510","코리아센터","29007","62064","33057","189517740","404045560","214527820"
"230240","에치에프알","16657","23365","6708","537454700","751589200","214134500"
"237690","에스티팜","9901","12208","2307","921371900","1134673900","213302000"
"308080","바이젠셀","6699","16722","10023","140484050","352779400","212295350"
"245620","EDGC","22834","79038","56204","85461635","296168600","210706965"
"067630","HLB생명과학","169073","190318","21245","1639070160","1848374680","209304520"
"376300","디어유","57894","63614","5720","2150621350","2357500650","206879300"
"337930","브랜드엑스코퍼레이션","44966","66815","21849","406376830","608742390","202365560"
"179290","엠아이텍","35527","55838","20311","348684920","549159310","200474390"
"163730","핑거","3585","17003","13418","53116850","250332100","197215250"
"090460","비에이치","73719","80915","7196","1948345850","2141634300","193288450"
"353810","이지바이오","109656","143349","33693","621775250","810451950","188676700"
"225430","케이엠제약","305077","395593","90516","661902545","849507615","187605070"
"303030","지니틱스","91336","155452","64116","264027135","449701885","185674750"
"087260","모바일어플라이언스","170043","215306","45263","714717690","897240000","182522310"
"011560","세보엠이씨","88550","112850","24300","681178470","858781530","177603060"
"288330","브릿지바이오테라퓨틱스","11320","26704","15384","127151000","302504550","175353550"
"078890","가온미디어","20312","35756","15444","231525300","405144150","173618850"
"182360","큐브엔터","31027","42728","11701","462493150","635343000","172849850"
"174900","앱클론","10642","22918","12276","145128650","314905000","169776350"
"290380","대유","38549","67522","28973","231863180","401465540","169602360"
"043650","국순당","23480","40491","17011","236606460","405557930","168951470"
"078140","대봉엘에스","8288","25895","17607","77786730","243032890","165246160"
"227100","에이치앤비디자인","58751","93950","35199","274729595","437620530","162890935"
"276040","스코넥","15049","27240","12191","199710600","358457550","158746950"
"282880","코윈테크","7230","12545","5315","213035000","369578100","156543100"
"115440","우리넷","11696","27198","15502","118446000","274872300","156426300"
"039860","나노엔텍","6857","32585","25728","40696450","192928050","152231600"
"307930","컴퍼니케이","16469","32522","16053","153540130","305373970","151833840"
"348210","넥스틴","3809","5907","2098","262233400","407268400","145035000"
"073560","우리손에프앤지","231155","292168","61013","563455715","708272680","144816965"
"196170","알테오젠","51902","54877","2975","2541190450","2685794150","144603700"
"083790","크리스탈지노믹스","9978","40320","30342","47026410","189543160","142516750"
"014190","원익큐브","58247","101318","43071","188546230","330971910","142425680"
"054450","텔레칩스","13848","22455","8607","226459350","368293800","141834450"
"054210","이랜텍","32561","39314","6753","665630000","803208500","137578500"
"146320","비씨엔씨","23667","29927","6260","519196300","655793150","136596850"
"151910","SBW생명과학","134023","160779","26756","662716170","796869740","134153570"
"219550","디와이디","13339","45142","31803","55947005","188787390","132840385"
"039740","한국정보공학","26083","53229","27146","125037540","255680245","130642705"
"024120","KB오토시스","141316","155794","14478","1069776890","1198534820","128757930"
"043360","디지아이","40266","74428","34162","151333705","278803455","127469750"
"298060","에스씨엠생명과학","4205","15050","10845","48048600","172959350","124910750"
"089140","넥스턴바이오","26461","60580","34119","96759565","221358270","124598705"
"267980","매일유업","6469","8285","1816","446187900","570540300","124352400"
"094860","네오리진","105340","232922","127582","102050960","224990624","122939664"
"044480","블루베리 NFT","6332","60104","53772","14623430","137227580","122604150"
"080470","성창오토텍","1832","17005","15173","14616600","137160740","122544140"
"260970","에스앤디","2050","8297","6247","39857350","161441300","121583950"
"036120","SCI평가정보","7366","41964","34598","25665365","145125325","119459960"
"100120","뷰웍스","2757","5831","3074","107717250","227023050","119305800"
"018700","바른손","126428","158492","32064","449152995","567123715","117970720"
"170030","현대공업","7718","22711","14993","57999560","171521510","113521950"
"214870","뉴지랩파마","2174","14254","12080","19661470","128902700","109241230"
"044780","에이치케이","25737","69826","44089","64547465","173412160","108864695"
"083500","에프엔에스테크","2656","13239","10583","27257950","134938600","107680650"
"065060","지엔코","72405","212146","139741","55961163","162930644","106969481"
"008470","부스타","2275","20389","18114","13522090","120054040","106531950"
"075970","동국알앤에스","18180","41525","23345","82819275","188282315","105463040"
"142280","녹십자엠에스","2602","19311","16709","16314060","120817600","104503540"
"222160","바이옵트로","6401","17197","10796","60095820","161999260","101903440"
"126880","제이엔케이히터","27478","43113","15635","178170060","277894510","99724450"
"290550","디케이티","16122","23912","7790","204722700","304315650","99592950"
"033320","제이씨현시스템","19732","34743","15011","130221710","229783760","99562050"
"025880","케이씨피드","171972","191883","19911","813142630","909989490","96846860"
"206640","바디텍메드","2484","9187","6703","35239800","130557400","95317600"
"039610","화성밸브","13708","28261","14553","90270930","185290000","95019070"
"221980","케이디켐","1709","7672","5963","26446850","118732850","92286000"
"373200","하인크코리아","1525","10474","8949","15135690","107141820","92006130"
"156100","엘앤케이바이오","6569","13644","7075","85953800","176804650","90850850"
"297890","HB솔루션","3416","8551","5135","60166500","149932550","89766050"
"033170","시그네틱스","123821","161741","37920","295227095","383917635","88690540"
"315640","딥노이드","4180","12687","8507","43827350","132276750","88449400"
"089980","상아프론테크","24702","26617","1915","943553100","1031545250","87992150"
"038880","아이에이","41410","130298","88888","40952342","128885278","87932936"
"144960","뉴파워프라즈마","4676","22027","17351","23474695","110125365","86650670"
"093640","다믈멀티미디어","74424","94732","20308","321583230","407968970","86385740"
"020710","시공테크","11109","23238","12129","79091540","164732400","85640860"
"001810","무림SP","132480","157872","25392","473343675","558678020","85334345"
"094940","푸른기술","19009","27590","8581","187575000","272770800","85195800"
"038460","바이오스마트","14831","32958","18127","69042110","154082375","85040265"
"042040","케이피엠테크","16255","128681","112426","12174174","96619604","84445430"
"095610","테스","59547","62835","3288","1624297350","1708609950","84312600"
"052670","제일바이오","20617","54979","34362","50271610","134470515","84198905"
"088910","동우팜투테이블","122312","146175","23863","418911270","503084610","84173340"
"053300","한국정보인증","2764","16420","13656","16911510","99946790","83035280"
"052790","액토즈소프트","4223","11750","7527","46061900","128351350","82289450"
"033560","블루콤","3020","10975","7955","31513950","113358000","81844050"
"058820","CMG제약","67706","94460","26754","208060110","289197645","81137535"
"027710","팜스토리","1957627","1982246","24619","7926462610","8007039335","80576725"
"080720","한국유니온제약","2104","11427","9323","18288710","98427740","80139030"
"382480","지아이텍","13784","37414","23630","46826750","126874050","80047300"
"049480","오픈베이스","68001","90127","22126","242686490","322654485","79967995"
"104200","NHN벅스","40464","47812","7348","450072550","529935050","79862500"
"119830","아이텍","7975","17253","9278","67938070","147352240","79414170"
"253590","네오셈","63690","82860","19170","259851145","338559725","78708580"
"065660","안트로젠","4268","7959","3691","90698400","169066800","78368400"
"263810","상신전자","13743","32089","18346","57833910","134291020","76457110"
"053620","태양","2311","10240","7929","22327950","98602780","76274830"
"038620","위즈코프","113128","163612","50484","163342130","239577535","76235405"
"016790","현대사료","7075","7740","665","941042900","1016521400","75478500"
"307750","국전약품","33471","43466","9995","250983710","326460810","75477100"
"086390","유니테스트","2981","5924","2943","76001300","151287550","75286250"
"053950","경남제약","14356","40987","26631","40509270","115667330","75158060"
"054090","삼진엘앤디","12758","39640","26882","35652595","110797610","75145015"
"010280","쌍용정보통신","69747","139460","69713","76026275","150903210","74876935"
"215360","우리산업","1859","6326","4467","31354450","106033650","74679200"
"294630","서남","6723","30437","23714","20879585","95292825","74413240"
"064090","에프앤리퍼블릭","23984","44592","20608","89940535","164123630","74183095"
"036830","솔브레인홀딩스","8037","10933","2896","205675850","279708450","74032600"
"192440","슈피겐코리아","861","2571","1710","37039700","110855050","73815350"
"203450","유니온커뮤니티","6423","26031","19608","24596690","98127300","73530610"
"187270","신화콘텍","10130","26207","16077","46163970","119416280","73252310"
"263020","디케이앤디","9103","30043","20940","31056775","103022235","71965460"
"065690","파커스","4030","25909","21879","12956755","83497485","70540730"
"037030","파워넷","15644","30455","14811","73848360","144297085","70448725"
"225220","제놀루션","12228","17709","5481","158752800","228926250","70173450"
"214680","디알텍","134006","177602","43596","219974685","289564930","69590245"
"092870","엑시콘","2373","8155","5782","28348350","97558250","69209900"
"950140","잉글우드랩","5287","15001","9714","37886030","106881300","68995270"
"332290","누보","62894","85655","22761","193914665","261965130","68050465"
"336060","웨이버스","221012","252784","31772","513291790","580926480","67634690"
"057030","YBM넷","23624","37312","13688","121409980","188916740","67506760"
"359090","씨엔알리서치","11100","44585","33485","22269555","89759670","67490115"
"317690","퀀타매트릭스","4203","14847","10644","26801940","94223850","67421910"
"024850","피에스엠씨","46869","103753","56884","55662370","122033810","66371440"
"131390","원익피앤이","1128","3386","2258","32595100","97835800","65240700"
"214270","FSN","41842","53058","11216","245798410","309896290","64097880"
"196700","웹스","686962","706823","19861","3335948660","3399772650","63823990"
"318010","팜스빌","2364","7260","4896","30423900","93180300","62756400"
"237880","클리오","7522","10877","3355","142671500","204955100","62283600"
