종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"000660","SK하이닉스","1687697","2187043","499346","186350971500","242319621000","55968649500"
"000270","기아","459985","869184","409199","39189206800","74187240700","34998033900"
"006400","삼성SDI","50792","86614","35822","29528227000","50401618000","20873391000"
"004170","신세계","15506","72281","56775","3917386500","18271925500","14354539000"
"259960","크래프톤","20611","75434","54823","5135771000","19143453000","14007682000"
"028670","팬오션","525168","2273098","1747930","3754079940","16357302680","12603222740"
"005380","현대차","375666","433630","57964","68285237000","78931706500","10646469500"
"011200","HMM","174382","515572","341190","5124132600","15255292950","10131160350"
"097950","CJ제일제당","14036","38067","24031","5682831500","15428976500","9746145000"
"051910","LG화학","69862","85993","16131","35526011500","43965726500","8439715000"
"035720","카카오","353541","447914","94373","29888484900","37944121800","8055636900"
"161390","한국타이어앤테크놀로지","45895","276761","230866","1503112900","9183764850","7680651950"
"000990","DB하이텍","87503","185214","97711","5901801300","12531748100","6629946800"
"195870","해성디에스","32987","119447","86460","2273166000","8247362200","5974196200"
"000120","CJ대한통운","11727","51100","39373","1476991500","6476639500","4999648000"
"006260","LS","15629","97853","82224","920717600","5812579600","4891862000"
"373220","LG에너지솔루션","61695","73136","11441","24357744500","28888273000","4530528500"
"031430","신세계인터내셔날","124656","253627","128971","4215558250","8626967300","4411409050"
"011070","LG이노텍","32312","43580","11268","10912640000","14753425500","3840785500"
"302440","SK바이오사이언스","43575","72988","29413","5380661500","9077472000","3696810500"
"020000","한섬","34079","125277","91198","1321038200","4868440300","3547402100"
"323410","카카오뱅크","86807","174300","87493","3471143150","6983995750","3512852600"
"003230","삼양식품","3195","36740","33545","294543300","3485617200","3191073900"
"034220","LG디스플레이","206243","368242","161999","3494449900","6230282400","2735832500"
"005850","에스엘","11256","104705","93449","307733950","2878128000","2570394050"
"214320","이노션","1682","48083","46401","83562600","2468509800","2384947200"
"005935","삼성전자우","52191","92577","40386","3038368700","5423201100","2384832400"
"023530","롯데쇼핑","11032","34727","23695","1063278100","3367734300","2304456200"
"069960","현대백화점","30621","60217","29596","2369963900","4664465900","2294502000"
"204320","만도","51414","92584","41170","2744724300","4973224200","2228499900"
"353200","대덕전자","22313","81923","59610","688380100","2532744000","1844363900"
"090430","아모레퍼시픽","87034","97232","10198","14867525000","16687510500","1819985500"
"005880","대한해운","49340","661493","612153","144843055","1908027150","1763184095"
"033780","KT&G","86441","107536","21095","7099117000","8832156300","1733039300"
"014680","한솔케미칼","6439","13770","7331","1508673000","3236099000","1727426000"
"010620","현대미포조선","79287","99964","20677","6220620200","7856349800","1635729600"
"021240","코웨이","37744","60510","22766","2655334700","4270095300","1614760600"
"004430","송원산업","60303","124547","64244","1492426150","3082658700","1590232550"
"271560","오리온","21419","38512","17093","1927311400","3494548600","1567237200"
"139480","이마트","22006","33208","11202","2778966000","4222078500","1443112500"
"377300","카카오페이","64374","78905","14531","5850991600","7183796600","1332805000"
"267260","현대일렉트릭","5479","60164","54685","132976300","1465251900","1332275600"
"145720","덴티움","4012","23115","19103","275629500","1594838500","1319209000"
"010120","LS ELECTRIC","8292","34593","26301","415811800","1734231450","1318419650"
"018670","SK가스","12523","23153","10630","1543576000","2857129000","1313553000"
"000370","한화손해보험","2312","259548","257236","10984700","1239951055","1228966355"
"002150","도화엔지니어링","36712","133160","96448","443714750","1558358700","1114643950"
"028260","삼성물산","46776","56271","9495","5208591000","6267647000","1059056000"
"105630","한세실업","29209","63650","34441","739119750","1614825450","875705700"
"010690","화신","489","98488","97999","4268440","878172100","873903660"
"005070","코스모신소재","22789","38777","15988","1186986800","2035107400","848120600"
"267250","HD현대","33418","46919","13501","1951914900","2740648900","788734000"
"128940","한미약품","3210","5738","2528","943945000","1689037000","745092000"
"051915","LG화학우","54","2935","2881","13622000","740967500","727345500"
"004490","세방전지","7116","17483","10367","489217100","1204516600","715299500"
"307950","현대오토에버","5392","10675","5283","698106000","1390342500","692236500"
"348950","제이알글로벌리츠","79357","201243","121886","449495820","1141567890","692072070"
"298040","효성중공업","1150","12368","11218","70083000","756520800","686437800"
"336260","두산퓨얼셀","56060","72627","16567","2169779100","2847905600","678126500"
"137310","에스디바이오센서","2215","16454","14239","105734350","783151150","677416800"
"003030","세아제강지주","2055","6879","4824","283481000","958857500","675376500"
"330590","롯데리츠","10573","110620","100047","61486680","643163880","581677200"
"093050","LF","4098","33123","29025","79945050","648773350","568828300"
"004990","롯데지주","17369","34097","16728","574725450","1128352550","553627100"
"365550","ESR켄달스퀘어리츠","23094","102285","79191","154392640","684980880","530588240"
"004370","농심","3874","5595","1721","1168109000","1696077000","527968000"
"285130","SK케미칼","21705","25847","4142","2546217500","3072249500","526032000"
"383220","F&F","34238","38183","3945","4243299000","4765369000","522070000"
"033240","자화전자","434","16661","16227","13004100","503302350","490298250"
"111770","영원무역","17952","28587","10635","812824250","1294644550","481820300"
"016710","대성홀딩스","0","8037","8037","0","472978100","472978100"
"272210","한화시스템","50799","81196","30397","782253100","1252474050","470220950"
"298000","효성화학","57","2334","2277","11632000","479951000","468319000"
"293940","신한알파리츠","53570","110117","56547","412513890","848841390","436327500"
"012750","에스원","12818","18862","6044","871376200","1295888800","424512600"
"138490","코오롱플라스틱","8344","35744","27400","120378200","500292200","379914000"
"00088K","한화3우B","1001","24820","23819","15605800","388089200","372483400"
"009540","한국조선해양","36464","40714","4250","3147532000","3516719200","369187200"
"005610","SPC삼립","1794","5513","3719","151434100","467872800","316438700"
"210980","SK디앤디","6812","17673","10861","197799800","513843800","316044000"
"019170","신풍제약","14211","25093","10882","403192450","718925550","315733100"
"000490","대동","8844","27814","18970","142101750","442200150","300098400"
"180640","한진칼","20499","25230","4731","1129989400","1405296100","275306700"
"001040","CJ","10808","14057","3249","910739600","1185432700","274693100"
"001720","신영증권","329","5097","4768","18712000","290669200","271957200"
"016880","웅진","4","126106","126102","8480","267285345","267276865"
"120110","코오롱인더","13963","18063","4100","898242500","1163845500","265603000"
"395400","SK리츠","45837","83521","37684","310345570","565448970","255103400"
"280360","롯데제과","473","2533","2060","55400000","297776500","242376500"
"003550","LG","44937","48278","3341","3175965900","3418296200","242330300"
"029460","케이씨","970","11938","10968","21074550","263120000","242045450"
"267270","현대건설기계","7663","13582","5919","304112000","538122750","234010750"
"000150","두산","8662","11377","2715","730811400","961869900","231058500"
"007810","코리아써키트","46","7878","7832","1347150","232045800","230698650"
"001430","세아베스틸지주","800","14139","13339","13430850","239331300","225900450"
"272450","진에어","51151","63759","12608","893557050","1118063600","224506550"
"030210","다올투자증권","1206","50356","49150","5458170","225702395","220244225"
"114090","GKL","25382","40702","15320","356362250","574539700","218177450"
"027410","BGF","9251","49458","40207","49574340","266093480","216519140"
"097520","엠씨넥스","7533","12678","5145","303014950","513470550","210455600"
"008560","메리츠증권","699392","732496","33104","4191236050","4391423610","200187560"
"126560","현대퓨처넷","9","60276","60267","29205","195203055","195173850"
"014820","동원시스템즈","2836","6176","3340","158475100","346803700","188328600"
"014830","유니드","2022","3604","1582","234912500","421008500","186096000"
"002320","한진","12","5665","5653","382950","181494350","181111400"
"026890","스틱인베스트먼트","1105","20001","18896","10450960","189459460","179008500"
"003690","코리안리","29836","47973","18137","280650310","451841090","171190780"
"084690","대상홀딩스","1","17244","17243","9900","171172260","171162360"
"023590","다우기술","2875","11343","8468","57527100","227717650","170190550"
"001530","DI동일","62","6888","6826","1483850","164569100","163085250"
"029780","삼성카드","12863","17792","4929","423393850","585756850","162363000"
"049770","동원F&B","338","1264","926","56270500","211966000","155695500"
"000210","DL","9079","11505","2426","568034900","720006700","151971800"
"344820","KCC글라스","8138","10702","2564","471296200","620520500","149224300"
"016090","대현","3","54400","54397","7900","145506405","145498505"
"363280","티와이홀딩스","2062","7959","5897","49573050","193705950","144132900"
"001520","동양","1494","97489","95995","2198215","142598440","140400225"
"035150","백산","5730","17276","11546","68334350","208295400","139961050"
"213500","한솔제지","4167","13941","9774","56804500","191231600","134427100"
"326030","SK바이오팜","12301","13777","1476","1058998300","1191250400","132252100"
"28513K","SK케미칼우","0","2004","2004","0","126324300","126324300"
"012510","더존비즈온","3629","6771","3142","143240900","267405250","124164350"
"002900","TYM","94401","131093","36692","304866240","426729565","121863325"
"053690","한미글로벌","1863","11595","9732","23031550","143705850","120674300"
"396690","미래에셋글로벌리츠","8960","28610","19650","54727720","174908840","120181120"
"003610","방림","3","32003","32000","10665","113916825","113906160"
"003070","코오롱글로벌","46","5566","5520","920700","110574150","109653450"
"069260","TKG휴켐스","11962","16739","4777","263437650","368565900","105128250"
"185750","종근당","9850","10976","1126","908848000","1012694100","103846100"
"00104K","CJ4우(전환)","598","1902","1304","44469900","141824400","97354500"
"025540","한국단자","113","1652","1539","7057600","103138200","96080600"
