종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"028300","HLB","1452144","1933000","480856","57986894200","78610382850","20623488650"
"066970","엘앤에프","60621","149045","88424","13365089100","33014626200","19649537100"
"078340","컴투스","20183","152877","132694","1614936200","12273379400","10658443200"
"108320","LX세미콘","17081","83078","65997","2103120300","10227004600","8123884300"
"112040","위메이드","177388","289021","111633","11565480500","18896050300","7330569800"
"263750","펄어비스","110921","234613","123692","6478618800","13712574300","7233955500"
"048410","현대바이오","71463","299412","227949","2176451500","9107622150","6931170650"
"121600","나노신소재","31025","113255","82230","2183833900","7981211900","5797378000"
"293490","카카오게임즈","70581","159535","88954","3889567000","8765914700","4876347700"
"222800","심텍","71232","167406","96174","3581108750","8401201500","4820092750"
"036010","아비코전자","599725","944965","345240","8250991550","12880934200","4629942650"
"213420","덕산네오룩스","56479","152196","95717","2427327600","6518478950","4091151350"
"049070","인탑스","63440","165844","102404","2538044450","6615803700","4077759250"
"036930","주성엔지니어링","269424","439771","170347","5923265250","9572738650","3649473400"
"041190","우리기술투자","161516","644770","483254","1046082020","4185234990","3139152970"
"140410","메지온","43881","207232","163351","790856500","3733203100","2942346600"
"256840","한국비엔씨","835236","1173663","338427","7432978820","10220407580","2787428760"
"122870","와이지엔터테인먼트","32267","81207","48940","1722436700","4348749000","2626312300"
"195940","HK이노엔","2648","68971","66323","102563150","2680755350","2578192200"
"214370","케어젠","30782","57537","26755","2999396600","5561787900","2562391300"
"124560","태웅로직스","431934","614176","182242","5717030350","8112656500","2395626150"
"290650","엘앤씨바이오","60961","114730","53769","2564994950","4888738200","2323743250"
"064550","바이오니아","52297","131237","78940","1503208200","3739472950","2236264750"
"063080","컴투스홀딩스","47884","82914","35030","3104196900","5338999000","2234802100"
"151860","KG ETS","1708791","1837682","128891","36543379650","38652601100","2109221450"
"278280","천보","12248","20015","7767","3057017600","5001952200","1944934600"
"151910","SBW생명과학","427270","799643","372373","2091718110","3922682990","1830964880"
"078600","대주전자재료","26804","49558","22754","2115978700","3915197100","1799218400"
"348370","엔켐","4268","25972","21704","346130000","2110856200","1764726200"
"067310","하나마이크론","72716","168544","95828","1317991450","3063943800","1745952350"
"214450","파마리서치","29351","50609","21258","2385913800","4116489000","1730575200"
"214150","클래시스","101003","197860","96857","1778068800","3481167400","1703098600"
"025900","동화기업","23277","42827","19550","1954991700","3606040800","1651049100"
"230360","에코마케팅","45537","149227","103690","722390700","2353135250","1630744550"
"137950","제이씨케미칼","98287","238240","139953","1140136650","2742658550","1602521900"
"027710","팜스토리","1531735","2004197","472462","5553608855","7154725940","1601117085"
"251120","바이오에프디엔씨","47765","117830","70065","1100356750","2688924900","1588568150"
"235980","메드팩토","20863","77237","56374","582488750","2150577350","1568088600"
"267790","배럴","18763","151118","132355","219127150","1764821800","1545694650"
"039440","에스티아이","69703","141957","72254","1430653150","2953577800","1522924650"
"003380","하림지주","99647","242794","143147","1051432400","2564339850","1512907450"
"040610","SG&G","468775","996777","528002","1331790130","2838020585","1506230455"
"125210","아모그린텍","86905","206223","119318","1074377000","2554348050","1479971050"
"016790","현대사료","9376","20892","11516","1202215300","2667909100","1465693800"
"170030","현대공업","330511","516571","186060","2684439060","4121696480","1437257420"
"064260","다날","234336","393187","158851","2011405830","3375787160","1364381330"
"293780","압타바이오","13093","92025","78932","224440600","1582891650","1358451050"
"218150","미래생명자원","149709","318377","168668","1152790600","2434814690","1282024090"
"166090","하나머티리얼즈","25599","46236","20637","1579768600","2858253800","1278485200"
"237750","피앤씨테크","46457","208973","162516","358419530","1608900580","1250481050"
"091700","파트론","157828","264919","107091","1803937400","3023730150","1219792750"
"225570","넥슨게임즈","57260","118834","61574","1087924300","2260347200","1172422900"
"086520","에코프로","38041","51366","13325","3070007300","4151007300","1081000000"
"195990","에이비프로바이오","281239","1437672","1156433","260771975","1333069783","1072297808"
"053800","안랩","64779","73878","9099","7376296500","8443788900","1067492400"
"068240","다원시스","20115","55785","35670","586390000","1624651550","1038261550"
"187270","신화콘텍","188846","367402","178556","1094059170","2130654350","1036595180"
"131400","이브이첨단소재","678058","1252304","574246","1239042830","2262074110","1023031280"
"033310","엠투엔","59948","221668","161720","372555250","1385878480","1013323230"
"118990","모트렉스","6896","36760","29864","228078150","1229170700","1001092550"
"017510","세명전기","199058","423726","224668","898475265","1898671650","1000196385"
"196170","알테오젠","45499","65917","20418","2209785950","3201004650","991218700"
"035760","CJ ENM","13466","22762","9296","1420400400","2403516000","983115600"
"272290","이녹스첨단소재","47227","67898","20671","2172754050","3120343750","947589700"
"041510","에스엠","107866","123463","15597","6487618200","7428895600","941277400"
"006910","보성파워텍","262134","410335","148201","1663913030","2603941010","940027980"
"097870","효성오앤비","20896","96583","75687","242401850","1118211050","875809200"
"095660","네오위즈","44399","87348","42949","876601800","1724372200","847770400"
"131290","티에스이","42394","52493","10099","3494895400","4335860300","840964900"
"095700","제넥신","22153","46420","24267","749778600","1571904050","822125450"
"054450","텔레칩스","41120","86698","45578","722455250","1524433350","801978100"
"353810","이지바이오","101397","253600","152203","537426350","1337701700","800275350"
"299900","위지윅스튜디오","22870","52408","29538","616057950","1414325900","798267950"
"038110","에코플라스틱","342080","580199","238119","1182120650","1972007320","789886670"
"025880","케이씨피드","107703","288000","180297","473247960","1258281545","785033585"
"053260","금강철강","37928","126008","88080","335634880","1115700200","780065320"
"336060","웨이버스","65727","396457","330730","147167525","887398745","740231220"
"046390","삼화네트웍스","67784","237606","169822","289235510","1025329030","736093520"
"085910","네오티스","30006","156531","126525","168835020","890993380","722158360"
"035810","이지홀딩스","272581","437894","165313","1191163355","1911609495","720446140"
